"id","loan_tenure_in_months","loan_amount","status","date_created","date_won","company_id"
26186,12,43000.00,"accepted","2019-03-05 09:44:25","2019-03-08 09:59:30",385
26187,12,46000.00,"accepted","2019-03-05 09:44:28","2019-03-08 09:38:37",385
26188,3,27000.00,"rejected","2019-03-05 09:46:00",NULL,425
26189,12,15000.00,"accepted","2019-03-05 09:46:04","2019-03-13 13:34:29",198
26190,24,30000.00,"rejected","2019-03-05 09:49:32",NULL,385
26191,12,20000.00,"rejected","2019-03-05 09:58:11",NULL,425
26192,6,20000.00,"rejected","2019-03-05 10:05:58",NULL,95
26193,6,20000.00,"rejected","2019-03-05 10:09:33",NULL,425
26194,6,10000.00,"accepted","2019-03-05 10:15:59","2019-03-12 09:59:42",198
26195,1,5000.00,"rejected","2019-03-05 10:20:03",NULL,355
26196,1,15000.00,"rejected","2019-03-05 10:29:41",NULL,307
26197,3,11900.00,"accepted","2019-03-05 10:35:57","2019-03-07 10:12:42",307
26198,6,20000.00,"accepted","2019-03-05 10:46:59","2019-03-07 10:25:18",414
26199,12,48000.00,"accepted","2019-03-05 10:51:57","2019-03-13 11:53:13",385
26200,6,13000.00,"accepted","2019-03-05 11:00:02","2019-03-14 15:08:57",414
26201,3,7500.00,"rejected","2019-03-05 11:05:27",NULL,218
26202,12,10000.00,"rejected","2019-03-05 11:10:18",NULL,414
26203,12,55000.00,"accepted","2019-03-05 11:11:47","2019-03-08 10:16:19",385
26204,12,30000.00,"accepted","2019-03-05 11:16:32","2019-03-13 12:03:30",331
26205,12,40000.00,"accepted","2019-03-05 11:22:39","2019-03-08 09:51:40",385
26206,12,43000.00,"rejected","2019-03-05 11:24:37",NULL,348
26207,1,40000.00,"rejected","2019-03-05 12:06:54",NULL,198
26208,6,30000.00,"rejected","2019-03-05 12:11:20",NULL,425
26209,1,20000.00,"rejected","2019-03-05 12:13:08",NULL,425
26210,24,60000.00,"rejected","2019-03-05 12:20:26",NULL,162
26211,6,20000.00,"accepted","2019-03-05 12:27:09","2019-03-13 10:05:58",414
26212,12,40000.00,"accepted","2019-03-05 12:28:33","2019-03-08 11:13:15",385
26213,1,6561.00,"rejected","2019-03-05 12:31:32",NULL,254
26214,6,50000.00,"rejected","2019-03-05 12:33:49",NULL,425
26215,6,20000.00,"rejected","2019-03-05 12:36:37",NULL,425
26216,24,50000.00,"accepted","2019-03-05 12:41:05","2019-03-07 10:08:31",124
26217,24,10000.00,"rejected","2019-03-05 12:45:46",NULL,127
26218,12,5000.00,"rejected","2019-03-05 12:48:10",NULL,414
26219,12,48000.00,"accepted","2019-03-05 12:54:12","2019-03-08 10:05:42",385
26220,6,15000.00,"rejected","2019-03-05 13:03:08",NULL,392
26221,24,50000.00,"rejected","2019-03-05 13:05:40",NULL,198
26222,24,91000.00,"accepted","2019-03-05 13:08:36","2019-03-07 10:38:30",414
26223,24,20000.00,"rejected","2019-03-05 13:11:58",NULL,198
26224,6,9000.00,"accepted","2019-03-05 13:23:11","2019-03-13 14:21:43",198
26225,6,65000.00,"rejected","2019-03-05 13:43:25",NULL,198
26226,6,23800.00,"accepted","2019-03-05 13:49:11","2019-03-08 11:38:15",385
26227,12,25000.00,"accepted","2019-03-05 13:59:17","2019-03-08 10:30:39",385
26228,1,2300.00,"accepted","2019-03-05 14:03:00","2019-03-13 12:27:11",119
26229,6,21000.00,"accepted","2019-03-05 14:04:06","2019-03-07 10:23:27",414
26230,6,16000.00,"rejected","2019-03-05 14:24:30",NULL,119
26231,24,10000.00,"rejected","2019-03-05 14:27:52",NULL,184
26232,3,4000.00,"rejected","2019-03-05 15:04:54",NULL,414
26233,1,2400.00,"rejected","2019-03-05 15:14:05",NULL,198
26234,1,1500.00,"rejected","2019-03-05 15:28:59",NULL,414
26235,6,11000.00,"accepted","2019-03-05 15:48:17","2019-03-12 11:20:41",414
26236,12,40000.00,"rejected","2019-03-05 15:53:26",NULL,385
26237,12,40000.00,"rejected","2019-03-05 15:53:59",NULL,385
26238,1,1500.00,"rejected","2019-03-05 17:45:23",NULL,403
26239,24,100000.00,"rejected","2019-03-05 18:05:27",NULL,425
26240,24,25000.00,"rejected","2019-03-05 18:42:32",NULL,425
26241,6,10000.00,"accepted","2019-03-05 18:58:37","2019-03-08 10:13:35",414
26242,6,50000.00,"rejected","2019-03-05 19:03:14",NULL,414
26243,6,17000.00,"accepted","2019-03-05 19:05:23","2019-03-18 06:41:41",425
26244,1,20000.00,"rejected","2019-03-05 19:13:58",NULL,414
26245,6,16000.00,"rejected","2019-03-05 19:42:02",NULL,425
26246,6,20000.00,"rejected","2019-03-05 19:47:44",NULL,425
26247,24,15000.00,"rejected","2019-03-05 20:01:17",NULL,425
26248,6,16000.00,"accepted","2019-03-05 20:29:35","2019-03-29 04:38:00",414
26249,3,5000.00,"rejected","2019-03-05 21:16:30",NULL,387
26250,6,13900.00,"accepted","2019-03-05 22:30:05","2019-03-15 14:32:28",425
26251,6,20000.00,"accepted","2019-03-05 22:34:08","2019-03-21 10:42:54",425
26252,6,18000.00,"accepted","2019-03-05 22:55:52","2019-03-18 07:10:03",425
26253,6,16000.00,"accepted","2019-03-05 23:00:13","2019-03-07 10:05:41",198
26254,1,3000.00,"rejected","2019-03-05 23:20:56",NULL,380
26255,12,10000.00,"rejected","2019-03-05 23:44:19",NULL,403
26256,6,15000.00,"accepted","2019-03-06 00:05:18","2019-03-13 12:10:12",318
26257,6,15000.00,"accepted","2019-03-06 00:20:44","2019-03-14 15:23:34",425
26258,12,20000.00,"rejected","2019-03-06 00:22:18",NULL,425
26259,6,18500.00,"accepted","2019-03-06 00:29:11","2019-03-12 11:29:41",425
26260,12,15000.00,"rejected","2019-03-06 00:30:51",NULL,344
26261,24,40000.00,"rejected","2019-03-06 00:33:49",NULL,425
26262,6,15000.00,"accepted","2019-03-06 00:41:18","2019-03-15 14:34:27",425
26263,3,2000.00,"rejected","2019-03-06 00:43:36",NULL,119
26264,6,25000.00,"rejected","2019-03-06 00:44:38",NULL,425
26265,1,20000.00,"rejected","2019-03-06 00:49:07",NULL,385
26266,6,14000.00,"accepted","2019-03-06 00:54:39","2019-03-08 10:09:12",392
26267,1,14000.00,"rejected","2019-03-06 01:06:41",NULL,198
26268,24,50000.00,"rejected","2019-03-06 01:12:55",NULL,335
26269,3,10000.00,"rejected","2019-03-06 01:21:12",NULL,119
26270,3,3000.00,"rejected","2019-03-06 01:38:58",NULL,329
26271,12,20000.00,"rejected","2019-03-06 01:38:59",NULL,425
26272,12,25000.00,"rejected","2019-03-06 01:42:23",NULL,385
26273,6,15000.00,"accepted","2019-03-06 01:47:55","2019-03-12 09:13:07",403
26274,1,2000.00,"accepted","2019-03-06 01:48:31","2019-03-15 14:05:19",407
26275,12,25000.00,"rejected","2019-03-06 01:49:24",NULL,425
26276,12,20000.00,"rejected","2019-03-06 01:50:39",NULL,425
26277,1,5000.00,"rejected","2019-03-06 02:08:24",NULL,414
26278,1,2000.00,"accepted","2019-03-06 02:16:55","2019-03-08 11:34:33",119
26279,12,50000.00,"accepted","2019-03-06 02:21:04","2019-03-12 09:56:31",385
26280,12,31000.00,"rejected","2019-03-06 02:28:45",NULL,425
26281,12,20000.00,"accepted","2019-03-06 02:33:22","2019-03-12 12:22:56",198
26282,12,42000.00,"accepted","2019-03-06 02:33:37","2019-03-08 11:23:51",385
26283,6,9500.00,"accepted","2019-03-06 02:40:34","2019-03-07 10:28:34",198
26284,12,38000.00,"accepted","2019-03-06 02:47:16","2019-03-08 11:44:49",385
26285,6,15000.00,"rejected","2019-03-06 02:49:13",NULL,291
26286,1,3936.60,"rejected","2019-03-06 02:52:03",NULL,380
26287,12,30000.00,"rejected","2019-03-06 02:55:11",NULL,425
26288,12,15000.00,"rejected","2019-03-06 03:12:29",NULL,425
26289,6,15000.00,"accepted","2019-03-06 03:13:30","2019-03-14 14:24:26",414
26290,12,20000.00,"rejected","2019-03-06 03:19:50",NULL,425
26291,12,43000.00,"accepted","2019-03-06 03:26:00","2019-03-13 07:00:23",385
26292,24,50000.00,"rejected","2019-03-06 03:30:43",NULL,385
26293,24,180000.00,"accepted","2019-03-06 03:32:07","2019-03-07 10:14:02",212
26293,24,180000.00,"accepted","2019-03-06 03:32:07","2019-03-07 10:14:02",213
26294,1,3000.00,"rejected","2019-03-06 03:38:00",NULL,198
26295,12,26000.00,"accepted","2019-03-06 03:38:56","2019-03-13 14:34:37",360
26296,12,47000.00,"accepted","2019-03-06 03:42:07","2019-03-12 11:16:49",385
26297,12,14000.00,"rejected","2019-03-06 03:46:46",NULL,414
26298,1,40000.00,"rejected","2019-03-06 04:03:57",NULL,385
26299,12,55000.00,"accepted","2019-03-06 04:04:48","2019-03-13 13:53:28",385
26300,24,45000.00,"accepted","2019-03-06 04:06:55","2019-03-12 11:26:35",95
26301,12,36000.00,"accepted","2019-03-06 04:15:17","2019-03-12 11:47:11",385
26302,12,50.00,"rejected","2019-03-06 04:23:01",NULL,165
26303,24,100000.00,"rejected","2019-03-06 04:29:32",NULL,324
26304,3,10000.00,"rejected","2019-03-06 04:29:56",NULL,334
26305,24,100000.00,"rejected","2019-03-06 04:34:13",NULL,425
26306,3,15000.00,"rejected","2019-03-06 04:39:27",NULL,385
26307,6,15300.00,"accepted","2019-03-06 05:04:35","2019-04-12 08:51:42",318
26308,12,48000.00,"accepted","2019-03-06 05:12:46","2019-03-08 11:27:34",385
26309,6,10000.00,"rejected","2019-03-06 05:14:54",NULL,425
26310,12,50000.00,"accepted","2019-03-06 05:15:27","2019-03-08 11:42:33",385
26311,3,5500.00,"accepted","2019-03-06 05:31:06","2019-03-13 11:42:14",198
26312,6,10000.00,"rejected","2019-03-06 05:31:52",NULL,162
26313,12,20000.00,"rejected","2019-03-06 05:35:40",NULL,385
26314,12,30000.00,"rejected","2019-03-06 05:38:18",NULL,330
26315,6,10000.00,"rejected","2019-03-06 05:45:24",NULL,382
26316,12,21000.00,"accepted","2019-03-06 05:49:08","2019-03-07 10:24:13",198
26317,24,100000.00,"rejected","2019-03-06 05:55:50",NULL,425
26318,6,15000.00,"accepted","2019-03-06 06:04:21","2019-03-12 12:21:01",330
26319,3,5300.00,"accepted","2019-03-06 06:05:48","2019-03-13 09:53:28",198
26320,12,30000.00,"accepted","2019-03-06 06:17:36","2019-03-08 11:56:27",385
26321,1,10000.00,"rejected","2019-03-06 06:17:54",NULL,385
26322,6,12000.00,"accepted","2019-03-06 06:19:06","2019-03-12 12:36:07",316
26323,1,8000.00,"rejected","2019-03-06 06:21:16",NULL,414
26324,6,10000.00,"rejected","2019-03-06 06:23:27",NULL,425
26325,6,20000.00,"rejected","2019-03-06 06:23:56",NULL,425
26326,6,15000.00,"rejected","2019-03-06 06:26:10",NULL,414
26327,6,45000.00,"accepted","2019-03-06 06:31:15","2019-03-08 12:29:43",163
26328,24,50000.00,"rejected","2019-03-06 06:38:20",NULL,425
26329,1,15000.00,"rejected","2019-03-06 06:40:29",NULL,198
26330,6,55000.00,"rejected","2019-03-06 06:44:46",NULL,75
26331,24,30000.00,"rejected","2019-03-06 06:47:49",NULL,425
26332,12,24000.00,"accepted","2019-03-06 07:05:18","2019-03-14 13:03:07",318
26333,6,16000.00,"accepted","2019-03-06 07:07:39","2019-03-13 11:59:12",414
26334,6,20000.00,"rejected","2019-03-06 07:09:49",NULL,425
26335,1,1000.00,"rejected","2019-03-06 07:19:06",NULL,403
26336,6,14000.00,"accepted","2019-03-06 07:24:00","2019-03-19 09:42:58",336
26337,6,29000.00,"accepted","2019-03-06 07:35:18","2019-03-18 08:12:36",425
26338,12,50000.00,"rejected","2019-03-06 07:42:20",NULL,198
26339,6,10000.00,"accepted","2019-03-06 07:49:17","2019-03-07 10:46:20",380
26340,24,60000.00,"rejected","2019-03-06 07:49:57",NULL,127
26341,3,10000.00,"rejected","2019-03-06 08:15:38",NULL,335
26342,6,25000.00,"rejected","2019-03-06 08:15:38",NULL,425
26343,12,20000.00,"rejected","2019-03-06 08:15:58",NULL,414
26344,24,60000.00,"rejected","2019-03-06 08:18:43",NULL,318
26345,6,15000.00,"accepted","2019-03-06 08:22:11","2019-04-26 09:14:21",344
26346,24,55000.00,"accepted","2019-03-06 08:28:20","2019-03-13 13:23:35",127
26347,1,6800.00,"accepted","2019-03-06 08:31:42","2019-03-07 10:40:08",198
26348,12,46000.00,"accepted","2019-03-06 08:34:05","2019-03-12 11:37:46",385
26349,12,49000.00,"accepted","2019-03-06 08:34:43","2019-03-13 06:45:16",385
26350,24,20000.00,"rejected","2019-03-06 08:40:10",NULL,198
26351,3,4000.00,"rejected","2019-03-06 08:43:47",NULL,414
26352,1,7000.00,"rejected","2019-03-06 08:45:17",NULL,380
26353,6,5000.00,"rejected","2019-03-06 08:45:42",NULL,335
26354,12,40000.00,"accepted","2019-03-06 08:48:21","2019-03-12 11:46:02",198
26355,1,15000.00,"rejected","2019-03-06 08:50:32",NULL,425
26356,6,15000.00,"accepted","2019-03-06 08:50:48","2019-03-12 11:35:35",414
26357,6,10000.00,"accepted","2019-03-06 08:51:16","2019-03-07 10:50:05",380
26358,12,43000.00,"accepted","2019-03-06 09:00:36","2019-03-13 06:37:14",385
26359,6,20000.00,"rejected","2019-03-06 09:10:32",NULL,252
26360,3,17000.00,"accepted","2019-03-06 09:18:58","2019-03-13 12:19:15",354
26361,12,15000.00,"rejected","2019-03-06 09:29:19",NULL,414
26362,6,15000.00,"accepted","2019-03-06 09:29:20","2019-03-14 12:11:56",414
26363,12,41000.00,"rejected","2019-03-06 09:57:03",NULL,385
26364,6,15000.00,"accepted","2019-03-06 10:00:46","2019-03-13 14:24:44",425
26365,12,20000.00,"rejected","2019-03-06 10:03:24",NULL,425
26366,12,32000.00,"accepted","2019-03-06 10:30:28","2019-03-12 09:54:13",198
26367,1,14000.00,"rejected","2019-03-06 10:39:15",NULL,414
26368,12,25000.00,"rejected","2019-03-06 10:55:59",NULL,198
26369,1,15000.00,"rejected","2019-03-06 10:59:17",NULL,414
26370,1,50000.00,"rejected","2019-03-06 11:02:01",NULL,414
26371,6,21000.00,"accepted","2019-03-06 11:06:19","2019-03-19 06:24:36",414
26372,12,48000.00,"accepted","2019-03-06 11:13:01","2019-03-12 12:36:54",122
26373,12,30000.00,"rejected","2019-03-06 11:13:11",NULL,414
26374,6,10000.00,"accepted","2019-03-06 11:13:58","2019-03-14 13:09:16",414
26375,6,10000.00,"rejected","2019-03-06 11:18:08",NULL,425
26376,12,30000.00,"rejected","2019-03-06 11:24:06",NULL,425
26377,3,10000.00,"rejected","2019-03-06 11:31:17",NULL,255
26378,12,30000.00,"rejected","2019-03-06 11:36:30",NULL,425
26379,6,15500.00,"accepted","2019-03-06 11:44:21","2019-03-13 08:49:44",414
26380,12,35000.00,"rejected","2019-03-06 11:51:32",NULL,385
26381,12,48000.00,"rejected","2019-03-06 11:53:29",NULL,385
26382,6,13000.00,"accepted","2019-03-06 11:58:06","2019-03-13 13:48:05",380
26383,6,20000.00,"accepted","2019-03-06 12:17:45","2019-03-14 15:14:08",425
26384,12,40000.00,"accepted","2019-03-06 12:45:07","2019-03-13 06:29:25",385
26385,12,40000.00,"rejected","2019-03-06 12:54:38",NULL,385
26386,24,30000.00,"rejected","2019-03-06 13:27:24",NULL,389
26387,3,5000.00,"rejected","2019-03-06 13:29:50",NULL,119
26388,12,35000.00,"accepted","2019-03-06 13:38:33","2019-03-13 07:24:28",385
26389,6,32000.00,"accepted","2019-03-06 13:57:49","2019-03-13 13:11:20",425
26390,6,18000.00,"accepted","2019-03-06 13:58:35","2019-03-13 08:27:49",425
26391,6,20000.00,"rejected","2019-03-06 14:00:43",NULL,425
26392,1,30000.00,"rejected","2019-03-06 14:02:15",NULL,414
26393,6,15000.00,"rejected","2019-03-06 14:03:14",NULL,425
26394,6,25000.00,"rejected","2019-03-06 14:06:28",NULL,425
26395,6,20000.00,"accepted","2019-03-06 14:06:37","2019-03-14 15:24:28",425
26396,6,15000.00,"rejected","2019-03-06 14:07:26",NULL,425
26397,24,30000.00,"rejected","2019-03-06 14:14:10",NULL,425
26398,6,20000.00,"rejected","2019-03-06 14:23:41",NULL,425
26399,6,16500.00,"accepted","2019-03-06 14:24:54","2019-03-27 04:05:49",425
26400,12,70000.00,"accepted","2019-03-06 14:40:37","2019-03-13 06:59:13",414
26401,6,15000.00,"rejected","2019-03-06 14:41:39",NULL,414
26402,12,40000.00,"accepted","2019-03-06 14:42:25","2019-03-14 15:15:26",414
26403,12,49000.00,"accepted","2019-03-06 15:01:09","2019-03-13 06:53:29",414
26404,6,15000.00,"rejected","2019-03-06 15:15:45",NULL,425
26405,1,24300.00,"rejected","2019-03-06 15:18:10",NULL,385
26406,6,20000.00,"rejected","2019-03-06 15:21:03",NULL,425
26407,6,21000.00,"rejected","2019-03-06 15:27:05",NULL,414
26408,6,18000.00,"accepted","2019-03-06 15:54:36","2019-04-02 02:42:53",403
26409,6,20000.00,"rejected","2019-03-06 16:06:34",NULL,425
26410,1,60000.00,"rejected","2019-03-06 16:08:01",NULL,198
26411,6,20000.00,"rejected","2019-03-06 17:03:45",NULL,425
26412,24,75000.00,"rejected","2019-03-06 17:09:19",NULL,414
26413,6,20000.00,"accepted","2019-03-06 17:20:06","2019-04-05 05:59:31",425
26414,12,30000.00,"rejected","2019-03-06 17:23:03",NULL,119
26415,6,30000.00,"rejected","2019-03-06 17:24:58",NULL,425
26416,24,100000.00,"rejected","2019-03-06 17:43:34",NULL,425
26417,24,40000.00,"rejected","2019-03-06 18:05:50",NULL,425
26418,24,50000.00,"rejected","2019-03-06 18:10:09",NULL,425
26419,6,18000.00,"rejected","2019-03-06 18:16:44",NULL,425
26420,6,15000.00,"accepted","2019-03-06 18:51:59","2019-03-14 15:41:43",425
26421,12,39500.00,"accepted","2019-03-06 19:20:27","2019-03-13 06:33:00",414
26422,6,20000.00,"rejected","2019-03-06 19:47:13",NULL,425
26423,12,30000.00,"rejected","2019-03-06 19:59:21",NULL,385
26424,6,20000.00,"rejected","2019-03-06 19:59:24",NULL,425
26425,24,30000.00,"rejected","2019-03-06 20:02:24",NULL,425
26426,24,100000.00,"rejected","2019-03-06 20:07:28",NULL,199
26427,6,20000.00,"rejected","2019-03-06 20:12:13",NULL,425
26428,12,13000.00,"rejected","2019-03-06 20:53:13",NULL,385
26429,12,30000.00,"rejected","2019-03-06 20:59:36",NULL,425
26430,6,5000.00,"rejected","2019-03-06 21:17:56",NULL,425
26431,12,30000.00,"rejected","2019-03-06 21:34:27",NULL,425
26432,24,30000.00,"rejected","2019-03-06 21:50:08",NULL,425
26433,6,10000.00,"rejected","2019-03-06 21:56:11",NULL,385
26434,6,20000.00,"accepted","2019-03-06 22:15:12","2019-03-13 12:17:50",425
26435,12,15000.00,"rejected","2019-03-06 23:14:08",NULL,425
26436,12,30000.00,"rejected","2019-03-06 23:23:12",NULL,425
26437,24,40000.00,"rejected","2019-03-06 23:40:44",NULL,425
26438,6,10000.00,"rejected","2019-03-06 23:42:34",NULL,307
26439,6,13500.00,"accepted","2019-03-06 23:50:13","2019-03-25 10:49:45",425
26440,24,50000.00,"rejected","2019-03-06 23:59:31",NULL,425
26441,6,15000.00,"accepted","2019-03-07 00:04:31","2019-03-14 15:06:57",425
26442,6,18000.00,"rejected","2019-03-07 00:12:04",NULL,425
26443,12,28000.00,"accepted","2019-03-07 00:24:51","2019-03-19 09:29:55",331
26444,12,53000.00,"rejected","2019-03-07 00:25:38",NULL,414
26445,3,11500.00,"accepted","2019-03-07 00:30:16","2019-03-13 05:32:35",307
26446,24,100000.00,"rejected","2019-03-07 00:38:02",NULL,425
26447,6,15000.00,"rejected","2019-03-07 00:44:08",NULL,425
26448,12,80000.00,"rejected","2019-03-07 00:47:00",NULL,414
26449,6,35000.00,"accepted","2019-03-07 00:53:29","2019-03-12 11:58:09",414
26450,3,10000.00,"rejected","2019-03-07 01:10:05",NULL,119
26451,3,20000.00,"accepted","2019-03-07 01:10:59","2019-03-14 12:14:41",368
26452,6,17300.00,"accepted","2019-03-07 01:18:40","2019-03-12 09:59:44",425
26453,3,9000.00,"rejected","2019-03-07 01:20:31",NULL,425
26454,12,40000.00,"rejected","2019-03-07 01:29:25",NULL,425
26455,24,20000.00,"rejected","2019-03-07 01:37:05",NULL,385
26456,1,5000.00,"rejected","2019-03-07 01:39:50",NULL,156
26457,6,25000.00,"rejected","2019-03-07 01:40:21",NULL,425
26458,1,10000.00,"rejected","2019-03-07 01:47:15",NULL,425
26459,6,20000.00,"accepted","2019-03-07 01:48:37","2019-03-14 13:24:53",425
26460,24,100000.00,"rejected","2019-03-07 01:48:39",NULL,425
26461,6,20000.00,"accepted","2019-03-07 01:53:58","2019-03-13 11:34:48",111
26461,6,20000.00,"accepted","2019-03-07 01:53:58","2019-03-13 11:34:48",732
26462,3,30000.00,"rejected","2019-03-07 01:57:29",NULL,425
26463,6,17000.00,"accepted","2019-03-07 01:57:31","2019-03-13 08:52:06",407
26464,6,20000.00,"rejected","2019-03-07 01:59:11",NULL,425
26465,6,15000.00,"accepted","2019-03-07 01:59:11","2019-03-26 03:37:36",425
26466,12,50000.00,"accepted","2019-03-07 02:05:00","2019-03-12 11:59:06",385
26467,12,34000.00,"rejected","2019-03-07 02:16:06",NULL,245
26468,6,20000.00,"accepted","2019-03-07 02:16:12","2019-07-15 03:19:49",425
26469,6,15800.00,"accepted","2019-03-07 02:21:55","2019-03-12 14:05:00",198
26470,12,40000.00,"accepted","2019-03-07 02:30:56","2019-03-12 11:39:59",385
26471,1,17820.00,"rejected","2019-03-07 02:30:59",NULL,368
26472,6,10000.00,"rejected","2019-03-07 02:32:36",NULL,425
26473,6,10000.00,"rejected","2019-03-07 02:39:11",NULL,425
26474,3,10000.00,"rejected","2019-03-07 02:55:01",NULL,425
26475,6,21000.00,"accepted","2019-03-07 03:00:36","2019-04-03 06:07:42",425
26476,12,29000.00,"accepted","2019-03-07 03:10:07","2019-03-13 14:27:38",331
26477,12,15000.00,"rejected","2019-03-07 03:14:42",NULL,198
26478,12,50000.00,"accepted","2019-03-07 03:32:03","2019-03-12 12:23:55",385
26479,1,20000.00,"rejected","2019-03-07 03:36:05",NULL,267
26480,12,20000.00,"rejected","2019-03-07 03:36:58",NULL,267
26481,12,32000.00,"accepted","2019-03-07 03:39:10","2019-03-12 11:54:09",385
26482,6,21400.00,"accepted","2019-03-07 03:40:03","2019-03-13 11:36:35",414
26483,6,16000.00,"accepted","2019-03-07 03:40:32","2019-03-13 08:50:50",414
26484,12,50000.00,"rejected","2019-03-07 03:43:56",NULL,307
26485,24,40000.00,"rejected","2019-03-07 03:44:24",NULL,425
26486,6,65000.00,"rejected","2019-03-07 03:44:24",NULL,425
26487,12,15000.00,"rejected","2019-03-07 03:53:23",NULL,425
26488,6,3000.00,"rejected","2019-03-07 03:55:32",NULL,318
26489,24,50000.00,"rejected","2019-03-07 03:55:54",NULL,385
26490,6,15000.00,"accepted","2019-03-07 04:06:52","2019-04-03 03:42:31",425
26491,12,19000.00,"accepted","2019-03-07 04:11:19","2019-03-13 15:04:14",380
26492,12,55000.00,"rejected","2019-03-07 04:17:52",NULL,345
26493,12,10000.00,"rejected","2019-03-07 04:28:28",NULL,385
26494,12,47000.00,"accepted","2019-03-07 04:28:45","2019-03-12 13:42:24",385
